cn,sv,vi
於 是 渙 起 宸 斷 紬 繹 書 史 特 命 臣 與 左 侍 郎 臣 楊 㵆 右 侍 郎 臣 胡 士 揚 臣 阮 國 櫆 臣 鄧 公 瓆 寺 卿 臣 阮 公 壁 東 各 神 裴 廷 貟 侍 書 臣 陶 公 正 待 制 臣 吳 珪 府 尹 臣 阮 廷 正 給 事 中 臣 阮 公 弼 翰 林 臣 阮 曰 庶 臣 武 惟 斷 等 訂 改 國 史 自 洪 庞 氏 至 恭 皇 紀 义 命 續 編 自 荘 宗 裕 帝 至 .,"Ư thị hoán khởi Thần đoạn trừu dịch thư sử, đặc mệnh thần dữ Tả thị lang thần Dương Hạo, Hữu thị lang thần Hồ Sĩ Dương, thần Nguyễn Quốc Khôi, thần Đặng Công Chất, Tự khanh thần Nguyễn Công Bích, Đông các thần Bùi Đình Viên, Thị thư thần Đào Công Chính, Đãi chế thần Ngô Khuê, Phủ doãn thần Nguyễn Đình Chính, Cấp sự trung thần Nguyễn Công Bật, Hàn lâm thần Nguyễn Viết Thứ, thần Vũ Duy Đoán đẳng, đính cải quốc sử tự Hồng Bàng thị chí Cung Hoàng kỉ, nghĩa mệnh tục biên tự Trang Tông Dụ Đế chí ...","Do đó bệ hạ mới quyết định tìm kiếm sử sách, đặc chỉ sai thần cùng với bọn Tả thị lang Dương Hạo, Hữu thị lang Hồ Sĩ Dương, Nguyễn Quốc Khôi, Đặng Công Chất, tự khanh Nguyễn Công Bích, Đông các Bùi Đình Viên, Thị thư Đào Công Chính, Đãi chế Ngô Khuê, Phủ doãn Nguyễn Đình Chính, Cấp sự trung Nguyễn Công Bật, Hàn lâm Nguyễn Viết Thứ, Vũ Duy Đoán, khảo đính quốc sử từ Hồng Bàng thị cho đến kỷ Cung Hoàng; lại sai chép nối từ Trang Tông Dụ Hoàng Đế  đến."
神 宗 淵 皇 帝 萬 慶 年 間 述 為 成 書 鋟 梓 頒 行 .,"Thần Tông Uyên Hoàng đế, Vạn Khánh niên gian, thuật vi thành thư, tẩm tử ban hành.","Khoảng niên hiệu Vạn Khánh  đời Thần Tông Uyên Hoàng Đế, niên thuật thành sách, cho khắc in để ban hành."
臣 等 自 知 線 其 才 甕 天 其 見 目 不 業 侯 萬 軸 骨 不 世 南 秘 書 其 才 又 出 於 黎 鄧 諸 君 子 之 下 安 敢 馳 鶩 於 數 千 載 之 上 以 僃 補 綴 者 㢤 .,"Thần đẳng tự tri miệt tuyến kì tài, ủng thiên kì kiến, mục bất Nghiệp hầu vạn trục, cốt bất Thế Nam bí thư, kì tài hựu xuất ư Lê Đặng chư quân tử chi hạ, an cảm trì vụ ư sổ thiên tải chi thượng, dĩ bị bổ xuyết giả tai.","Bọn thần tự biết tài năng mỏng manh, kiến thức hẹp hòi, mắt không đọc muôn cuốn sách như Nghiệp hầu, bụng không chứa cả kho sách như Thế Nam, mà tài lại không kém ông Lê [Tung], Đặng [Minh Khiêm], đâu dám rong ruổi trên mấy nghìn năm để chắp vá cho có chuyện."
然 叨 承 成 命 不 敢 以 淺 拙 辭 .,"Nhiên kí thao thừa thành mệnh, bất cảm dĩ thiển chuyết từ.","Song đã vâng lời nhận mệnh, không dám lấy cớ vụng về nông cạn mà từ chối."
因 共 加 蒐 獵 間 見 抄 錄 遺 舛 字 義 蹇 澁 乃 推 尋 意 義 之 中 補 輯 一 二 使 讀 者 易 曉 非 敢 妄 為 附 會 臆 説 .,"Nhân cộng gia sưu liệp, gian kiến sao lục di suyễn, tự nghĩa kiển sáp, nãi suy tầm ý nghĩa chi trung, bổ tập nhất nhị, sử độc giả dị hiểu, phi cảm vọng vi phụ hội ức thuyết.","Vì vậy cùng nhau gia công tìm kiếm, gián hoặc thấy chỗ nào sao chép sai sót, chữ nghĩa không thông, thì suy tìm ý nghĩa mà sửa một vài để người đọc rễ hiểu, chứ không dám thêm thắt đoán trừng."
又 摭 取 自 洪 庞 氏 至 吳 使 君 題 曰 大 越 史 記 外 紀 全 書 自 丁 先 皇 至 我 .,"Hựu chích thủ tự Hồng Bàng thị chí Ngô sứ quân, đề viết Đại Việt sử kí ngoại kỉ toàn thư; tự Đinh Tiên Hoàng chí ngã ...","Lại trích lấy từ Hồng Bàng thị đến Ngô sứ quân, đề là Đại Việt sử ký ngoại kỷ toàn thư; từ Đinh Tiên Hoàng..."
國 朝 太 祖 髙 皇 帝 為 本 紀 全 書 並 依 如 前 史 臣 吳 士 連 武 瓊 等 之 所 着 述 也 .,"quốc triều Thái Tổ Cao Hoàng Đế vi Bản kỉ toàn thư, tịnh y như tiền sử thần Ngô Sĩ Liên, Vũ Quỳnh đẳng chi sở trước thuật dã.","Đến Thái Tổ Cao Hoàng Đế quốc triều ta, đề là Bản kỷ toàn thư, đều theo đúng như các sử thần trước là Ngô Sĩ Liên và Vũ Quỳnh đã trước thuật."
其 自 國 朝 太 宗 至 恭 皇 則 因 前 書 所 載 題 曰 本 紀 實 録 .,"Kì tự Quốc triều Thái Tông chí Cung Hoàng, tắc nhân tiền thư sở tải, đề viết Bản kỉ thực lục.","Từ Thái Tông đến Cung Hoàng của quốc triều thì nhân theo sách trước đã chép, đề là Bản kỷ thực lục."
又 參 究 登 柄 野 史 及 畧 取 當 時 所 献 各 遺 編 述 自 國 朝 庄 宗 裕 皇 帝 至 神 宗 淵 皇 帝 增 入 國 史 命 曰 大 史 記 本 紀 續 編 .,"Hựu tham cứu Đăng Bính dã sử, cập lược thủ đương thời sở hiến các di biên, thuật tự Quốc triều Trang Tông Dụ Hoàng Đế chí Thần Tông Uyên Hoàng Đế, tăng nhập quốc sử, mệnh viết Đại Việt sử kí bản kỉ tục biên.","Lại tham khảo sách Dã sử của Đăng Bính, và lược lấy trong những sách sót mà người đương thời dâng hiến để chép từ quốc triều Trang Tông Dụ Hoàng Đế đến Thần Tông Uyên Hoàng Đế, thêm vào quốc sử, gọi là Đại Việt sử ký bản kỷ tục biên."
總 分 爲 二 十 三 卷 .,Tổng phân vi nhị thập tam quyển.,Tất cả chia làm hai mươi ba quyển.
凣 所 續 編 其 繋 年 之 下 非 正 統 者 及 北 朝 年 號 皆 两 行 分 註 .,"Phàm sở tục biên, kì hệ niên chi hạ phi chính thống giả, cập Bắc triều niên hiệu, giai lưỡng hành phân chú.","Phàm phần tục biên thì dưới chỗ chép năm, nếu là niên hiệu không phải chính thống, cùng là niên hiệu của Bắc triều, thì đều chia ra chứa làm hai dòng."
與 夫 凣 例 所 書 .,"Dữ phu phàm lệ sở thư, ...",Còn như những điều viết trong phàm lệ thì ...
一 遵 前 史 書 式 .,nhất tuân tiền sử thư thức.,Nhất thiết theo đúng cách thức của sách sử trước.
皆 所 以 尊 正 統 而 黜 僭 偽 大 綱 而 昭 監 戒 耳 .,"Giai sở dĩ tôn chính thống nhi truất tiếm nguỵ, cử đại cương nhi chiêu giám giới nhĩ.","Đó đều là để tôn chính thống mà truất tiếm nghị, nêu lên giường mối lớn mà tỏ rõ gương răn."
間 或 字 義 之 未 精 句 法 之 未 當 幸 賴 博 洽 諸 君 子 補 正 之 使 人 知 是 史 之 作 其 言 正 治 亦 古 史 之 尙 書 其 寓 褒 貶 亦 魯 史 之 春 秋 有 補 於 治 道 有 裨 於 風 教 是 亦 考 正 之 一 助 云 .,"Gian hoặc tự nghĩa chi vị tinh, câu pháp chi vị đáng, hạnh lại bác hiệp chư quân tử bổ chính chi, sử nhân tri thị sử chi tác, kì ngôn chính trị diệc cổ sử chi Thượng Thư, kì ngụ bao biếm diệc Lỗ sử chi Xuân Thu; thứ hữu bổ ư trị đạo, hữu bì ư phong giáo, thị diệc khảo chính chi nhất trợ vân.","Hoặc có chỗ nào chữ nghĩa chưa tinh, phép câu chưa đúng, mong các bậc học rộng biết nhiều sửa chữa lại cho, để mọi người biết rằng bộ sử này làm ra, nói về chính trị thì cũng như sách cổ sử Thượng thư, mà ngụ ý khen chê thì cũng như sách Xuân Thu sử nước Lỗ; ngõ hầu bổ sung cho trị đạo, giúp ích cho phong hoá, đó cũng là giúp cho sự khảo chính một phần nào vậy."
旹 .,"Thời, ...","Thời, ..."
景 治 三 年 歳 在 乙 巳 仲 秋 節 榖 日 .,"Cảnh Trị tam niên, tuế tại Ất Tị, trọng thu tiết, cốc nhật.","Niên hiệu Cảnh Trị thứ ba  năm Ất Tỵ, trọng thu tháng mười một, ngày lành."
賜 戊 辰 科 同 進 士 出 身 參 從 吏 部 尙 書 兼 東 閣 大 士 少 保 燕 郡 公 臣 范 公 著 奉 編 .,"Tứ Mậu Thìn khoa đồng Tiến sĩ xuất thân, Tham tụng Lại bộ Thượng thư kiêm Đông các đại học sĩ, Thiếu bảo, Yên quận công, thần Phạm Công Trứ phụng biên.","Tứ Mậu Thìn khoa  đồng tiến sĩ xuất thân, Tham tụng Lại bộ thượng thư kiêm Đông các đại học sĩ, Thiếu bảo, Yên quận công, thần Phạm Công Trứ vâng mệnh biên soạn."
大 越 史 記 外 紀 全 書 .,Đại Việt sử kí ngoại kỉ toàn thư.,Bài tựa Sách Đại Việt Sử Ký Ngoại Kỷ Toàn Thư.
史 以 記 事 也 而 事 之 得 失 為 來 之 鑒 戒 .,"Sử dĩ kí sự dã, nhi sự chi đắc thất vi tương lai chi giám giới.","Sử để ghi việc, mà việc hay hoặc dở đều dùng làm gương răn cho đời sau."
古 者 列 國 各 有 史 如 魯 之 春 秋 晉 之 擣 杌 楚 之 乘 是 已 大 越 居 五 嶺 之 南 乃 天 限 南 北 也 .,"Cổ giả, liệt quốc các hữu sử, như Lỗ chi Xuân Thu, Tấn chi Đào Ngột, Sở chi Thặng, thị dĩ, Đại Việt cư Ngũ Lĩnh chi Nam, nãi thiên hạn Nam - Bắc dã.","Đời xưa các nước, nước nào cũng có sử, như Xuân thu của nước Lỗ, Đào Ngột của nước Tấn, Thặng của nước Sở đều là sách sử. Nước Đại Việt ở phía nam Ngũ Lĩnh, thế là trời đã phân chia giới hạn Nam - Bắc."
其 始 祖 出 於 神 農 氏 之 後 乃 天 啟 真 主 也 所 以 與 北 朝 各 帝 一 方 焉 .,"Kì thuỷ tổ xuất ư Thần Nông thị chi hậu, nãi thiên khải chân chủ dã, sở dĩ năng dữ Bắc triều các đế nhất phương yên.","Thuỷ tổ chúng ta là dòng dõi họ Thần Nông, thế là trời sinh chân chúa, có thể cùng với Bắc triều mỗi bên làm đế một phương."
奈 史 籍 闕 於 紀 載 而 事 實 出 於 傳 聞 文 涉 恠 誕 事 或 遺 忘 以 至 謄 寫 之 失 真 紀 録 之 繁 冗 徒 為 嵬 目 何 鑒 焉 .,"Nại sử tịch khuyết ư kỉ tải, nhi sự thực xuất ư truyền văn, văn thiệp quái đản, sự hoặc di vong, dĩ chí đằng tả chi thất chân, kỉ lục chi phồn nhũng, đồ vi ngôi mục, tương hà giám yên.","Nhưng vì thiếu sử sách biên chép mà sự thực đều nghe truyền miệng, lời ghi có phần quái đản, sự việc có khi quên sót, cho đến có khi viết chữ không đúng, ghi chép rườm rà, chỉ làm loạn mắt, còn dùng làm gương sao được."
至 陳 太 宗 始 命 學 士 文 休 重 修 自 趙 武 帝 以 下 至 .,"Chí Trần Thái Tông thuỷ mệnh học sĩ Lê Văn Hưu trùng tu, tự Triệu Vũ Đế dĩ hạ chí ...",Đến đời Trần Thái Tông mới sai học sĩ Lê Văn Hưu soạn lại từ Triệu Vũ Đế trở xuống đến năm đầu ...
李 招 皇 初 年 .,Lý Chiêu Hoàng sơ niên.,Lý Chiêu Hoàng.
本 朝 仁 宗 又 命 修 史 潘 孚 先 續 編 自 陳 太 宗 以 下 至 明 人 國 皆 以 大 越 史 記 名 .,"Bản triều Nhân Tông hựu mệnh tu sử Phan Phu Tiên, tục biên tự Trần Thái Tông dĩ hạ chí Minh nhân hoàn quốc, giai dĩ Đại Việt sử kí danh.","Bản triều vua Nhân Tông lại sai quan tu sử Phan Phu Tiên chép nối từ Trần Thái Tông trở xuống đến khi người Minh về nước , đều gọi là sách Đại Việt Sử Ký."
然 後 歷 代 事 蹟 彰 可 鑒 .,Nhiên hậu lịch đại sự tích chương chương khả giám.,Từ đó về sau sự tích các triều đại mới rõ ràng có thể xem được.
文 休 陳 時 大 手 筆 也 孚 先 聖 朝 故 老 人 也 皆 奉 詔 編 其 本 國 之 史 旁 蒐 遺 史 會 輯 成 書 史 後 之 覽 者 無 遺 憾 焉 可 也 .,"Văn Hưu Trần thời đại thủ bút dã, Phu Tiên Thánh triều cố lão nhân dã, giai phụng chiếu biên kì bản quốc chi sử, bàng sưu di sử, hội tập thành thư, sử hậu chi lãm giả, vô di hám yên khả dã.","Văn Hưu là đại thủ bút thời Trần, Phu Tiên là bậc cố lão của thánh triều ta, đều vâng chiếu biên soạn lịch sử của nước ta, tìm thêm các sách sử còn sót lại, gom hợp thành sách để cho người xem đời sau không có gì phải tiếc nữa là được."
而 記 志 猶 有 未 僃 義 例 猶 有 未 當 文 字 猶 有 未 安 讀 者 不 能 無 憾 焉 .,"Nhi kí chí do hữu vị bị, nghĩa lệ do hữu vị thường, văn tự do hữu vị an, độc giả bất năng vô hám yên.","Song ghi chép còn có chỗ chưa đủ, nghĩa lệ còn có chỗ chưa đáng, văn tự còn có chỗ chưa ổn; người không khỏi có chỗ còn chưa vừa ý."
獨 胡 宗 鷟 越 史 綱 目 有 作 書 事 慎 重 而 有 法 評 事 切 當 而 不 冗 殆 亦 庶 幾 .,"Độc Hồ Tông Thốc Việt sử cương mục hữu tác, thư sự thận trọng nhi hữu pháp, phê sự thiết đáng nhi bất nhũng, đãi diệc thứ cơ.","Riêng có bộ Đại Sử Cương Mục của Hồ Tông Thốc làm là ghi chép sự việc thận trọng mà có phương pháp, bình luận sự việc thiết đáng mà không rườm rà, cũng gần hy vọng được."
然 而 兵 .,Nhiên nhi binh ...,Nhưng sau khi binh ...
火 之 後 其 書 不 傳 .,"hoả chi hậu, kì thư bất truyền.","Lửa, sách ấy không truyền."
盖 成 之 至 難 .,Cái thành chi chí nan.,Như vậy hoàn thành bộ sử thật rất khó.
意 若 有 待 .,Ý nhược hữu đãi.,Ý như còn chờ [đến ngày nay].
皇 上 中 興 崇 儒 重 道 儒 典 考 文 廼 於 光 順 年 間 詔 求 也 史 及 家 人 所 藏 古 今 傳 記 悉 令 奏 進 以 僃 參 考 .,"Hoàng thượng Trung hưng, sùng nho trọng đạo, thuần điển khảo văn, nãi ư Quang Thuận niên gian, chiếu cầu dã sử, cập gia nhân sở tàng cổ kim truyền kí, tất lệnh Tấu tiến, dĩ bị tham khảo.","Hoàng thượng trung hưng cơ nghiệp, sùng nho trọng đạo, chăm sóc sách vở, khảo xét văn chương, khoảng năm Quang Thuận [một nghìn bốn trăm sáu mươi  – một nghìn bốn trăm sáu mươi chín] xuống chiếu tìm kiếm dã sử và các truyện ký xưa nay, do các tư nhân cất giữ, đều ra lệnh dâng cả lên để sẵn tham khảo."
又 命 儒 臣 討 論 編 次 臣 前 在 史 院 嘗 預 焉 及 再 入 也 而 其 書 已 上 進 藏 之 東 閤 莫 得 之 見 .,"Hựu mệnh nho thần thảo luận biên thứ, thần tiền tại Sử viện thường dự yên, cập tái nhập dã, nhi kì thư dĩ Thượng tiến tàng chi Đông các, mạc đắc chi kiến.","Lại sai các nho thần thảo luận biên sắp, thần lúc trước ở Sử viện, đã được dự vào việc ấy. Đến khi thần lại vào Sử viện thì sách ấy đã dâng lên chứa ở Đông các, không được trông thấy nữa."
竊 自 惟 念 幸 祭 明 時 漸 無 補 報 輙 不 自 揆 取 先 正 二 書 校 正 編 摩 增 入 外 紀 一 卷 凣 若 干 卷 名 曰 大 越 史 記 全 書 .,"Thiết tự duy niệm: hạnh tế minh thời, tiềm vô bổ báo, triếp bất tự quỹ, thủ tiên chính nhị thư, hiệu chính biên ma, tăng nhập Ngoại Kỉ nhất quyển, phàm nhược can quyển, danh viết Đại Việt Sử Kí Toàn Thư.","Trộm nghĩ rằng: may gặp thời trong sáng, thẹn không chút báo đền, bèn không tự lượng sức mình, lấy hai bộ sách của tiên hiền ra hiệu chính, biên soạn lại, thêm vào một quyển Ngoại Kỷ, tất cả gồm mấy quyển, lấy tên là Đại Việt Sử Ký Toàn Thư."
事 有 .,Sự hữu ...,Có việc nào ...
遺 忘 者 補 之 例 有 未 當 者 正 之 文 有 未 安 者 改 之 間 有 惡 可 以 勸 懲 者 贅 鄙 見 於 其 後 .,"di vong giả bổ chi, lệ hữu vị đáng giả chính chi, văn hữu vị an giả cải chi, gian hữu thiện ác khả dĩ khuyên trừng giả, chuế bỉ kiến ư kì hậu.","Quên sót thì bổ sung thêm, lệ nào chưa thoả đáng thì cải chính lại; văn có chỗ nào chưa ổn thì đổi đi, thỉnh thoảng gặp những việc thiện ác có thể khuyên răn được thì góp thêm ý kiến quê mùa ở sau."
極 知 僭 妄 罪 無 所 逃 然 職 在 當 為 不 敢 以 才 識 謭 陋 為 辭 .,"Cực tri tiếm vọng, tội vô sở đào, nhiên chức tại đương vi, bất cảm dĩ tài thức tiễn lậu vi từ.","Thần rất biết như thế là càn bậy, lạm phép, tội không trốn được, nhưng chức phận phải làm, không dám lấy tài chức nông cạn, bỉ lậu mà từ chối được."
謹 編 定 成 書 留 之 史 舘 .,"Cẩn biên định thành thư, lưu chi Sử quán.","Kính cẩn biên dịch thành sách, lưu ở Sử quán."
雖 未 能 公 是 於 萬 年 猶 足 資 考 之 一 助 云 .,"Tuy vị năng công thị ư vạn niên, do túc tư kê khảo chi nhất trợ vân.","Tuy chưa thể nhận định công bằng lời phải trái cho muôn năm, song cũng có thể giúp đỡ đôi chút cho việc tra cứu vậy."
洪 德 十 年 歳 在 己 亥 冬 至 節 .,"Hồng Đức thập niên, tuế tại Kỉ Hợi, Đông chí tiết.","Niên hiệu Hồng Đức thứ mười , năm Kỷ Hợi, tiết Đông chí."
賜 大 寶 壬 戌 科 同 進 士 禮 部 右 侍 郎 朝 列 大 夫 兼 � � 兼 史 官 修 吳 士 連 序 .,"Tứ Đại Bảo Nhâm Tuất khoa, đồng Tiến sĩ, Lễ bộ Hữu thị lang, Triều liệt đại phu kiêm Quốc tử giám Tư nghiệp, kiêm Sử quan tu soạn, Ngô Sĩ Liên tự.","Tứ Đại Bảo Nhâm Tuất khoa  đồng Tiến sĩ, Lễ bộ Hữu thị lang, Triều liệt đại phu kiêm Quốc tử giám tư nghiệp, kiêm Sử quan tu soạn, Ngô Sĩ Liên đề tựa."
擬 進 大 越 史 記 全 書 .,Nghĩ Tiến Đại Việt sử kí toàn thư.,Biểu Dâng Sách Đại Việt Sử Ký Toàn Thư.
禮 部 右 侍 郎 朝 列 大 夫 兼 國 子 監 司 業 兼 史 官 修 撰 臣 吳 士 連 兹 者 伏 聖 恩 除 臣 舘 職 臣 取 前 大 越 史 記 二 書 參 以 野 史 輯 成 大 越 史 記 全 書 謹 謄 為 十 五 卷 奏 進 .,"Lễ bộ Hữu thị lang, Triều liệt đại phu kiêm Quốc tử giám tư nghiệp, kiêm Sử quan tu soạn, thần Ngô Sĩ Liên, tư giả phục mông Thánh ân, trừ thần quán chức, thần thủ tiền Đại Việt Sử Kí nhị thư, tham dĩ dã sử, tập thành Đại Việt Sử Kí Toàn Thư, cẩn đằng vi thập ngũ quyển tấu tiến.","Lễ bộ hữu thị lang, triều liệt đại phu kiêm Quốc tử giám tư nghiệp, kiêm Sử quan tu soạn, thần Ngô Sĩ Liên nay đội ơn thánh thượng cất nhắc cho thần chức vụ ở Sử quán, thần đem hai bộ Đại Việt Sử Ký trước đây, tham khảo thêm các dã sử, soạn thành sách Đại Việt Sử Ký Toàn Thư, kính cẩn chép làm mười năm quyển dâng tiến."
